"group","hour","avg_temperature","std","n"
"HSR",29,37.7972799589428,0.656203481772429,433
"HSR",30,37.8033180528269,0.66219714369664,509
"HSR",31,37.7912457912458,0.677922821450282,429
"HSR",32,37.7641451414514,0.65570140973045,542
"HSR",33,37.758846820094,0.661744312020661,449
"HSR",34,37.7252525252525,0.648112666088825,495
"HSR",35,37.7585312585313,0.6561624125044,407
"HSR",36,37.6868781094527,0.666839964650575,536
"HSR",37,37.7065188704144,0.633844610649912,421
"HSR",38,37.7159440890784,0.631538347550364,469
"HSR",39,37.6639095671354,0.662791664865636,403
"HSR",40,37.6635220125786,0.667140409140487,530
"HSR",41,37.6883468834688,0.669082154984499,410
"HSR",42,37.6452219714071,0.657092477653283,443
"HSR",43,37.634797588286,0.630588310068088,387
"HSR",44,37.6353818748608,0.670285995305763,499
"HSR",45,37.6324368378158,0.68378935520739,409
"HSR",46,37.6575308641975,0.642994250559029,450
"HSR",47,37.6657016818307,0.669005470075377,403
"HSR",48,37.6116722783389,0.739393054208937,495
"HSR",49,37.6343636869953,0.637817436935879,399
"HSR",50,37.6371604938272,0.670030204047244,450
"HSR",51,37.6134319698288,0.688484204780182,383
"HSR",52,37.5842911877395,0.733380481192021,493
"HSR",53,37.5891891891892,0.653157754504971,370
"HSR",54,37.5751488095238,0.708025425153121,448
"HSR",55,37.6209150326797,0.685190670857089,374
"HSR",56,37.5661375661376,0.698184616337915,462
"HSR",57,37.5952596618357,0.677372912789084,368
"HSR",58,37.5762091503268,0.690013437950807,425
"HSR",59,37.575888568684,0.678171697729993,347
"HSR",60,37.5346764346764,0.662896902362737,455
"HSR",61,37.5262084118016,0.695400459440709,354
"HSR",62,37.5029100529101,0.687151295435468,420
"HSR",63,37.5436166825852,0.730493957223539,349
"HSR",64,37.513949013949,0.730489578361429,462
"HSR",65,37.4862726098191,0.753174167658295,344
"HSR",66,37.5310575635877,0.722296042794329,415
"HSR",67,37.4938822751323,0.75832657888996,336
"HSR",68,37.5085073472545,0.746404402804247,431
"HSR",69,37.5185185185185,0.751969043113829,342
"HSR",70,37.5171765968867,0.731012835078339,414
"HSR",71,37.5114178595774,0.748580359873612,326
"HSR",72,37.4751322751323,0.760712932616092,420
"HT",0,36.2341814754981,0.953202452645937,2476
"HT",1,35.5400392366684,1.28034095809021,623
"HT",2,35.8070818070818,1.19237826425437,910
"HT",3,35.8048398091343,1.17055307128271,815
"HT",4,36.0341809471163,1.026306660597,1206
"HT",5,35.8450664404863,1.13284640032135,786
"HT",6,35.9792862771586,1.07642616430168,987
"HT",7,35.9158711217184,1.14753347480946,838
"HT",8,36.0590935169248,1.04933452385767,1162
"HT",9,35.9420169232903,1.13822723100645,801
"HT",10,36.0233494363929,1.10787000272483,966
"HT",11,35.9556935817805,1.16051048098062,805
"HT",12,36.1037495092265,1.03617284097042,1132
"HT",13,35.979909799098,1.14064418556547,813
"HT",14,36.0038027332145,1.08021770425594,935
"HT",15,36.0280481211138,1.10365184718542,822
"HT",16,36.1022943592826,1.03286469545893,1109
"HT",17,35.9699661590525,1.1179510289209,788
"HT",18,36.0450859356088,1.05170526996047,918
"HT",19,36.0033052039381,1.09306247274126,790
"HT",20,36.1573495886609,0.979896681331626,1121
"HT",21,35.9897974381889,1.10332439391791,746
"HT",22,36.0740740740741,1.04096943923059,921
"HT",23,36.0183431062998,1.07033238609786,739
"HT",24,36.1649398065917,0.951314031771679,1126
"HT",25,36.044022312679,1.05073994773829,737
"HT",26,36.1513262437355,0.935003073343819,909
"HT",27,36.1277001270648,0.902851073474685,787
"HT",28,36.2382068103718,0.794762049572721,1067
"HT",29,36.1869165913881,0.816781062579335,738
"HT",30,36.2670332448489,0.747651914873393,879
"HT",31,36.2641352129756,0.702403684322881,733
"HT",32,36.3492144229682,0.633938368651286,983
"HT",33,36.3453678474114,0.659569357031668,734
"HT",34,36.3861214888612,0.618491192145182,803
"HT",35,36.3896426956128,0.582275122499632,737
"HT",36,36.4206896551724,0.548515628850078,1015
"HT",37,36.4206699346405,0.595192429287135,680
"HT",38,36.4408922989486,0.552426824698661,782
"HT",39,36.4712868065723,0.520177550087125,683
"HT",40,36.4750228623685,0.523605019174436,972
"HT",41,36.4835644581407,0.565948731775954,649
"HT",42,36.4692686357243,0.597701669354381,790
"HT",43,36.5087034325687,0.584773537447141,683
"HT",44,36.4833930704898,0.572725056173617,930
"HT",45,36.5021470746108,0.566166905139421,621
"HT",46,36.5322406894429,0.55531602449207,722
"HT",47,36.5173292558614,0.5854810966669,654
"HT",48,36.50548081714,0.568076018538393,892
"HT",49,36.5260609262194,0.617551232462828,631
"HT",50,36.5022787993085,0.577894479520126,707
"HT",51,36.5180296756384,0.591084311554145,644
"HT",52,36.5107592367032,0.554084118678018,821
"HT",53,36.5273253709736,0.567718316402761,614
"HT",54,36.5156372780135,0.579704102441847,707
"HT",55,36.5193236714976,0.568140913678803,621
"HT",56,36.5113666935701,0.543672312090318,826
"HT",57,36.5323994663617,0.614717892882317,583
"HT",58,36.5452346395743,0.549801519017809,689
"HT",59,36.54767331434,0.550630874110446,585
"HT",60,36.5256987048398,0.538696588468076,815
"HT",61,36.5027777777778,0.566930849125056,560
"HT",62,36.541394335512,0.547098783278366,663
"HT",63,36.5319188535269,0.532996165825264,597
"HT",64,36.5372557596967,0.541575906612856,762
"HT",65,36.5594270228417,0.57211698533756,574
"HT",66,36.5613264427218,0.580809883790556,645
"HT",67,36.5557429267379,0.601098675609135,593
"HT",68,36.5684840425532,0.553080279708969,752
"HT",69,36.5612883051907,0.58901598430805,533
"HT",70,36.6247974068071,0.535386757918452,617
"HT",71,36.5993452015551,0.55667499234335,543
"HT",72,36.5829220876327,0.497178945944537,743
"NT",0,36.7217758409369,0.54702988029148,7343
"NT",1,36.5185432924563,0.748953859872734,1495
"NT",2,36.6647799599927,0.592585205527855,2444
"NT",3,36.7255623401701,0.519895499799139,2129
"NT",4,36.8125694654946,0.466174372705877,3299
"NT",5,36.838981209949,0.492270010230102,2046
"NT",6,36.8680102367243,0.480966395240885,2605
"NT",7,36.8932762970275,0.466992120273068,2026
"NT",8,36.8871065483193,0.444320505588223,3117
"NT",9,36.9368454007286,0.464253438261007,1952
"NT",10,36.9186250054702,0.449855959045317,2539
"NT",11,36.9194304857621,0.44718128154506,1990
"NT",12,36.9070733573849,0.43199815968035,3049
"NT",13,36.9364288212662,0.46697299078719,1906
"NT",14,36.9338722199388,0.450343046012654,2433
"NT",15,36.9366689204417,0.451719329148023,1972
"NT",16,36.9140347015883,0.434593384299118,3029
"NT",17,36.9326928726717,0.446148607957977,1891
"NT",18,36.9377355022516,0.431115255856376,2418
"NT",19,36.9546296296296,0.452377428513105,1920
"NT",20,36.9347892720307,0.432639012308135,2900
"NT",21,36.9525959367946,0.460618876760871,1772
"NT",22,36.9443708934,0.430833079362182,2266
"NT",23,36.9324300389656,0.431817846243864,1882
"NT",24,36.9271412242324,0.416393254547228,2819
"NT",25,36.9500253678336,0.43861652603926,1752
"NT",26,36.9388115269316,0.450222704500138,2298
"NT",27,36.9210730022627,0.418826714648521,1866
"NT",28,36.925390515199,0.42029302314827,2767
"NT",29,36.9376947040498,0.426788923079439,1712
"NT",30,36.9376529338327,0.42100517191283,2225
"NT",31,36.9050028105677,0.398549665112469,1779
"NT",32,36.9075045810428,0.412770723840743,2668
"NT",33,36.9092100950508,0.414979125255375,1695
"NT",34,36.9077239632795,0.412571023525641,2106
"NT",35,36.911717752235,0.422395692670179,1740
"NT",36,36.893122716527,0.422041340003438,2585
"NT",37,36.9043228846548,0.405482742893249,1627
"NT",38,36.9102938788764,0.420542288355987,2053
"NT",39,36.9003694906308,0.394416676872397,1684
"NT",40,36.9052999730966,0.394485820693608,2478
"NT",41,36.904703974047,0.416865045362317,1644
"NT",42,36.9143566643567,0.42395055479753,1924
"NT",43,36.9013806706114,0.417635446381491,1690
"NT",44,36.901443001443,0.411308101942637,2310
"NT",45,36.9167206740117,0.411266462192452,1543
"NT",46,36.9131179637788,0.409347698240224,1816
"NT",47,36.9120718462824,0.440390081746528,1596
"NT",48,36.9182404076739,0.412753765762093,2224
"NT",49,36.9088751052914,0.427403701473156,1451
"NT",50,36.9133620152139,0.423616718942575,1782
"NT",51,36.8968731431967,0.423181694883325,1496
"NT",52,36.9056872037915,0.410309828723199,2110
"NT",53,36.9001650165017,0.415031778610911,1414
"NT",54,36.9010220903396,0.418957872338901,1685
"NT",55,36.89556869616,0.422726640212048,1522
"NT",56,36.8883526383526,0.412222226831372,2072
"NT",57,36.8979384790196,0.430385677110509,1369
"NT",58,36.8988775305672,0.425966416649888,1663
"NT",59,36.8618992695117,0.429125219673871,1445
"NT",60,36.8836233598018,0.434204344259726,1973
"NT",61,36.8843596775534,0.437809426762428,1337
"NT",62,36.881091009912,0.429747772507351,1603
"NT",63,36.8699256024584,0.417221076317787,1374
"NT",64,36.8782029763903,0.400842870058911,1986
"NT",65,36.9063565098841,0.457204401146168,1304
"NT",66,36.9012464387464,0.444898151337861,1560
"NT",67,36.8829492357646,0.432561166422172,1403
"NT",68,36.8835452862858,0.439718343653082,1861
"NT",69,36.9078242229368,0.466031477443364,1244
"NT",70,36.9010679540634,0.48648347969702,1519
"NT",71,36.8839052287582,0.449062994389699,1360
"NT",72,36.8938313313313,0.45386330925079,1776
