"group","hour","avg_temperature","std","n"
"HT",17,36.2405351170569,0.828873032064646,1495
"HT",18,36.2233741146169,0.829809287352164,1553
"HT",19,36.2345050215208,0.839208900228752,1394
"HT",20,36.2787199124726,0.780342157770463,1828
"HT",21,36.2503816793893,0.81321647473181,1441
"HT",22,36.2509791122715,0.823602087966119,1532
"HT",23,36.2678977272727,0.782370142576281,1408
"HT",24,36.3013333333333,0.74848626191069,1800
"HT",25,36.2445908460472,0.785018822336156,1442
"HT",26,36.2685732647815,0.764229739640092,1556
"HT",27,36.2486851457001,0.764352973208447,1407
"HT",28,36.2914967967385,0.71481812332657,1717
"HT",29,36.256008583691,0.730903152736901,1398
"HT",30,36.301071667783,0.689580770441116,1493
"HT",31,36.2724213606437,0.695441276479146,1367
"HT",32,36.3308909730363,0.638060682412308,1706
"HT",33,36.3141703377386,0.644741638121607,1362
"HT",34,36.3392033542977,0.64595064211183,1431
"HT",35,36.332112890923,0.614865495930293,1311
"HT",36,36.3544626593807,0.59722154345309,1647
"HT",37,36.3602094240838,0.613619831350071,1337
"HT",38,36.3482040229885,0.60678852570125,1392
"HT",39,36.3644596651446,0.579709112628457,1314
"HT",40,36.3837267080745,0.535602354139544,1610
"HT",41,36.3783096484667,0.560388405059474,1337
"HT",42,36.4047222222222,0.556712708880042,1440
"HT",43,36.3690085870414,0.552720290434009,1281
"HT",44,36.3841249186727,0.546992634976468,1537
"HT",45,36.3639570552147,0.545128415799684,1304
"HT",46,36.3846780162842,0.543509061519121,1351
"HT",47,36.3870279146141,0.523275067495137,1218
"HT",48,36.4155631399317,0.51102941779659,1465
"HT",49,36.3898671096346,0.526106780751528,1204
"HT",50,36.4165396341463,0.534593588685921,1312
"HT",51,36.4196721311475,0.515142221617082,1220
"HT",52,36.414709851552,0.5342169929607,1482
"HT",53,36.3958798283262,0.533596549504007,1165
"HT",54,36.4150738150738,0.555411360300201,1287
"HT",55,36.4097907949791,0.563070256407262,1195
"HT",56,36.3988045007032,0.541486451831138,1422
"HT",57,36.4095753538718,0.517944562212401,1201
"HT",58,36.4358632193495,0.566671653232811,1199
"HT",59,36.4455574912892,0.544839740485387,1148
"HT",60,36.4232413793103,0.553766677526007,1450
"HT",61,36.4447204968944,0.560184319257692,1127
"HT",62,36.462131147541,0.542478179353764,1220
"HT",63,36.4577989601386,0.543841025505004,1154
"HT",64,36.4562367864693,0.560671761376889,1419
"HT",65,36.4576888888889,0.562203651560883,1125
"HT",66,36.465391014975,0.566215261260296,1202
"HT",67,36.4449183303085,0.563567318337094,1102
"HT",68,36.4635276532138,0.550990234895782,1338
"HT",69,36.4718778077269,0.566820755819936,1113
"HT",70,36.4756590509666,0.563891301513337,1138
"HT",71,36.4657794676806,0.570649104455024,1052
"HT",72,36.4720565149137,0.55857607932588,1274
"NT",0,36.6687361213916,0.595576514638818,10808
"NT",1,36.4302894415002,0.845320941227186,2453
"NT",2,36.5658634538153,0.675769979246272,3486
"NT",3,36.655942301662,0.583584490367579,3189
"NT",4,36.743827294424,0.491098472558859,4609
"NT",5,36.7938890629897,0.508840601362625,3191
"NT",6,36.8426394557823,0.484520425584548,3675
"NT",7,36.8701080050826,0.488038415012151,3148
"NT",8,36.8773404491883,0.465691472964728,4497
"NT",9,36.9172002510986,0.500767833113565,3186
"NT",10,36.9265216193886,0.485065094053481,3631
"NT",11,36.9488967061081,0.486462182926699,3127
"NT",12,36.9333257713249,0.454270122579891,4408
"NT",13,36.9660089115213,0.476686587220243,3142
"NT",14,36.9652852682373,0.469690169454961,3523
"NT",15,36.9579240340537,0.471688896893185,3054
"NT",16,36.9436212086131,0.438686659527245,4319
"NT",17,36.9549522869365,0.469680801530572,3039
"NT",18,36.953760366028,0.454941421024411,3497
"NT",19,36.9629228687415,0.470466646123554,2956
"NT",20,36.9467950223057,0.438105081017936,4259
"NT",21,36.9777702473738,0.482711876103572,2951
"NT",22,36.982347826087,0.455403110044352,3450
"NT",23,36.9769124741558,0.456548029601261,2902
"NT",24,36.9664120315111,0.441697302869705,4189
"NT",25,36.9729463679566,0.470687040931907,2946
"NT",26,36.9760456273764,0.452147899368011,3419
"NT",27,36.9707733511885,0.464124363183606,2987
"NT",28,36.9596857353302,0.437879893369175,4073
"NT",29,36.9765049879601,0.457906488182211,2907
"NT",30,36.9737714802532,0.445828445987375,3317
"NT",31,36.9705924086555,0.442151054781037,2819
"NT",32,36.9522790229161,0.432171855347862,3971
"NT",33,36.9668348954578,0.440448911403446,2774
"NT",34,36.9549630086313,0.436095031172911,3244
"NT",35,36.954,0.449872039287575,2800
"NT",36,36.9387771100078,0.417909778014433,3827
"NT",37,36.9525990548891,0.451332941713177,2751
"NT",38,36.9496121525533,0.449044152991957,3094
"NT",39,36.944733044733,0.444621046846465,2772
"NT",40,36.9443513513514,0.425692808162959,3700
"NT",41,36.9505173688101,0.449803520747416,2706
"NT",42,36.9485926884503,0.447944380141742,3091
"NT",43,36.9556689755742,0.458539744289737,2743
"NT",44,36.9529575118023,0.446974707990442,3601
"NT",45,36.9705526116578,0.457785936983188,2642
"NT",46,36.9611260957519,0.463168877829252,2966
"NT",47,36.9770737327189,0.465275707094721,2604
"NT",48,36.9511370262391,0.445780112062865,3430
"NT",49,36.9592100117325,0.468004288625677,2557
"NT",50,36.9609978917779,0.466309885117876,2846
"NT",51,36.9608591885442,0.474737259167469,2514
"NT",52,36.9437166567872,0.442187442270086,3374
"NT",53,36.9526336952151,0.452009124143603,2487
"NT",54,36.9537642045455,0.463050392368649,2816
"NT",55,36.9366464646465,0.462448478922208,2475
"NT",56,36.914233241506,0.430215256176796,3267
"NT",57,36.9257957833816,0.44982780600194,2419
"NT",58,36.9272220156192,0.467375902032664,2689
"NT",59,36.9169945583926,0.450846041147028,2389
"NT",60,36.9028331257783,0.451787762860657,3212
"NT",61,36.9202764976959,0.466334630090805,2387
"NT",62,36.9174537211938,0.456925228488915,2647
"NT",63,36.9002517834662,0.461279864876542,2383
"NT",64,36.8940855030537,0.444339595678984,3111
"NT",65,36.9015189873418,0.457595958766866,2370
"NT",66,36.9056886227545,0.477691602700897,2672
"NT",67,36.9120860215054,0.470475270921782,2325
"NT",68,36.9054321831226,0.47738451677723,2927
"NT",69,36.9301573426573,0.487356155656107,2288
"NT",70,36.9365353697749,0.505183797677688,2488
"NT",71,36.9182334936598,0.500633746796488,2287
"NT",72,36.9166137566138,0.488103892674065,2835
